obsID,timelbl2,timelbl3,place
14616,Day,Day,Territory
14618,Day,Day,Mudflats_Territory
14621,Day,Day,Territory
14625,Day,Twilight,Mudflats
14626,Day,Twilight,Mudflats
14627,Night,Twilight,Roost
14628,Night,Twilight,Roost
14629,Night,Night,Roost
14630,Night,Night,Roost
14633,Night,Night,Roost
14634,Night,Night,Roost
14635,Night,Night,Roost
14636,Night,Night,Mudflats
14637,Night,Night,Roost
14638,Night,Night,Roost
14640,Night,Night,Territory
14641,Night,Twilight,Territory
14642,Night,Twilight,Territory
14643,Day,Twilight,Territory
14644,Day,Twilight,Territory
14645,Day,Day,Mudflats
14646,Day,Day,Mudflats
14648,Day,Day,Mudflats
14649,Day,Day,Mudflats
14651,Day,Day,Territory
14652,Day,Day,Territory
14655,Day,Day,Territory
14656,Day,Day,Territory
14657,Day,Day,Territory
14658,Day,Day,Territory
14659,Day,Day,Territory
14661,Day,Day,Territory
14662,Day,Day,Territory
14663,Day,Day,Territory
14664,Day,Day,Territory
14666,Day,Day,Territory
14671,Day,Day,Mudflats
14672,Day,Twilight,Mudflats
14675,Night,Twilight,Mudflats_Territory
14677,Night,Night,Mudflats
14678,Night,Night,Mudflats_Territory
14679,Night,Night,Territory
14680,Night,Night,Roost
14681,Night,Night,Mudflats_Territory
14682,Night,Night,Territory
14685,Night,Night,Territory
14686,Night,Night,Territory
14687,Night,Twilight,Territory
14689,Day,Twilight,Territory
14691,Day,Day,Mudflats
14692,Day,Day,Mudflats
14694,Day,Day,Mudflats
14695,Day,Day,Mudflats
14696,Day,Day,Mudflats
14698,Day,Day,Mudflats
14699,Day,Day,Mudflats
14700,Day,Day,Mudflats
14701,Day,Day,Mudflats
14702,Day,Day,Mudflats
14703,Day,Day,Mudflats
14704,Day,Day,Mudflats_Territory
14705,Day,Day,Mudflats_Territory
14706,Day,Day,Mudflats_Territory
14707,Day,Day,Mudflats_Territory
14708,Day,Day,Mudflats_Territory
14710,Day,Day,Mudflats_Territory
14711,Day,Day,Territory
14712,Day,Day,Mudflats_Territory
14714,Day,Day,Territory
14715,Day,Day,Territory
14716,Day,Day,Mudflats
14718,Day,Twilight,Mudflats
14719,Day,Twilight,Mudflats
14721,Night,Twilight,Mudflats
14722,Night,Night,Mudflats
14727,Night,Night,Mudflats_Territory
14728,Night,Night,Mudflats_Territory
14729,Night,Night,Mudflats_Territory
14730,Night,Night,Mudflats_Territory
14731,Night,Night,Mudflats_Territory
14732,Night,Night,Territory
14733,Night,Night,Territory
14737,Day,Twilight,Territory
14738,Day,Twilight,Territory
14739,Day,Day,Territory
14740,Day,Day,Territory
14741,Day,Day,Mudflats
14742,Day,Day,Mudflats
14745,Day,Day,Mudflats
14746,Day,Day,Mudflats
14747,Day,Day,Mudflats
14748,Day,Day,Mudflats
14749,Day,Day,Mudflats
14750,Day,Day,Mudflats
14751,Day,Day,Mudflats
14752,Day,Day,Mudflats
14753,Day,Day,Mudflats
14754,Day,Day,Mudflats
14755,Day,Day,Mudflats_Territory
14756,Day,Day,Territory
14757,Day,Day,Mudflats_Territory
14758,Day,Day,Mudflats_Territory
14759,Day,Day,Mudflats_Territory
14760,Day,Day,Territory
14761,Day,Day,Mudflats_Territory
14762,Day,Day,Mudflats_Territory
14763,Day,Day,Mudflats_Territory
14764,Day,Day,Mudflats_Territory
14765,Day,Day,Mudflats_Territory
14766,Day,Twilight,Mudflats_Territory
14767,Day,Twilight,Mudflats_Territory
14769,Night,Twilight,Mudflats
14772,Night,Night,Mudflats
14773,Night,Night,Mudflats
14774,Night,Night,Mudflats_Territory
14775,Night,Night,Mudflats_Territory
14776,Night,Night,Mudflats_Territory
14777,Night,Night,Mudflats_Territory
14778,Night,Night,Mudflats_Territory
14779,Night,Night,Mudflats_Territory
14780,Night,Night,Mudflats_Territory
14781,Night,Night,Mudflats_Territory
14782,Night,Twilight,Territory
14783,Night,Twilight,Territory
14784,Day,Twilight,Territory
14786,Day,Day,Territory
14787,Day,Day,Territory
14788,Day,Day,Territory
14789,Day,Day,Territory
14791,Day,Day,Mudflats
14795,Day,Day,Mudflats
14796,Day,Day,Mudflats
14797,Day,Day,Mudflats
14798,Day,Day,Mudflats
14799,Day,Day,Mudflats
14800,Day,Day,Mudflats
14802,Day,Day,Mudflats_Territory
14803,Day,Day,Territory
14804,Day,Day,Territory
14805,Day,Day,Mudflats_Territory
14806,Day,Day,Mudflats_Territory
14808,Day,Day,Territory
14809,Day,Day,Territory
14810,Day,Day,Territory
14811,Day,Day,Territory
14812,Day,Day,Territory
14813,Day,Twilight,Territory
14814,Day,Twilight,Mudflats
14816,Night,Twilight,Mudflats
14818,Night,Night,Mudflats
14819,Night,Night,Mudflats
14820,Night,Night,Mudflats
14821,Night,Night,Mudflats
14822,Night,Night,Mudflats
14823,Night,Night,Mudflats
14824,Night,Night,Mudflats
14825,Night,Night,Mudflats_Territory
14826,Night,Night,Mudflats_Territory
14827,Night,Night,Mudflats_Territory
14828,Night,Night,Mudflats_Territory
14829,Night,Twilight,Mudflats_Territory
14831,Day,Twilight,Territory
14832,Day,Twilight,Territory
14835,Day,Day,Territory
14836,Day,Day,Territory
14837,Day,Day,Territory
14838,Day,Day,Territory
14839,Day,Day,Territory
14841,Day,Day,Mudflats
14843,Day,Day,Mudflats
14843,Day,Day,Mudflats
14844,Day,Day,Mudflats
14845,Day,Day,Mudflats
14846,Day,Day,Mudflats
14847,Day,Day,Mudflats
14848,Day,Day,Mudflats
14849,Day,Day,Mudflats
14850,Day,Day,Mudflats
14851,Day,Day,Mudflats
14853,Day,Day,Mudflats
14854,Day,Day,Mudflats_Territory
14855,Day,Day,Mudflats_Territory
14856,Day,Day,Mudflats_Territory
14857,Day,Day,Mudflats_Territory
14858,Day,Day,Territory
14859,Day,Twilight,Territory
14860,Day,Twilight,Territory
14861,Night,Twilight,Territory
14862,Night,Twilight,Territory
14864,Night,Night,Mudflats_Territory
14865,Night,Night,Mudflats
14866,Night,Night,Mudflats
14867,Night,Night,Mudflats
14868,Night,Night,Mudflats
14869,Night,Night,Mudflats
14870,Night,Night,Mudflats
14872,Night,Night,Mudflats
14873,Night,Night,Mudflats
14874,Night,Night,Territory
14876,Night,Twilight,Mudflats_Territory
14878,Day,Twilight,Mudflats_Territory
14881,Day,Day,Territory
14883,Day,Day,Territory
14884,Day,Day,Territory
14885,Day,Day,Territory
14887,Day,Day,Territory
14889,Day,Day,Mudflats
14890,Day,Day,Mudflats
14891,Day,Day,Mudflats
14894,Day,Day,Mudflats
14895,Day,Day,Mudflats
14896,Day,Day,Mudflats
14897,Day,Day,Mudflats
14902,Day,Day,Mudflats_Territory
14903,Day,Day,Mudflats_Territory
14904,Day,Day,Mudflats_Territory
14906,Day,Twilight,Roost
14907,Day,Twilight,Roost
14910,Night,Night,Roost
14911,Night,Night,Roost
14912,Night,Night,Roost
14914,Night,Night,Roost
14915,Night,Night,Mudflats
14916,Night,Night,Mudflats
14917,Night,Night,Mudflats
14919,Night,Night,Mudflats
14920,Night,Night,Mudflats
14921,Night,Night,Mudflats
14922,Night,Night,Mudflats
14923,Night,Twilight,Mudflats
14924,Night,Twilight,Mudflats
14925,Day,Twilight,Mudflats
14927,Day,Day,Mudflats
14928,Day,Day,Territory
14929,Day,Day,Territory
14930,Day,Day,Territory
14931,Day,Day,Territory
14932,Day,Day,Territory
14933,Day,Day,Territory
14934,Day,Day,Territory
14935,Day,Day,Territory
14936,Day,Day,Territory
14937,Day,Day,Territory
14939,Day,Day,Mudflats
14941,Day,Day,Mudflats
14942,Day,Day,Mudflats
14943,Day,Day,Mudflats
14944,Day,Day,Mudflats
14945,Day,Day,Mudflats
14946,Day,Day,Mudflats
14947,Day,Day,Mudflats_Territory
14948,Day,Day,Mudflats_Territory
14950,Day,Day,Mudflats
14952,Day,Day,Mudflats
14954,Day,Twilight,Roost
14955,Night,Twilight,Roost
14956,Night,Twilight,Roost
14957,Night,Night,Roost
14958,Night,Night,Roost
14960,Night,Night,Roost
14961,Night,Night,Mudflats
14962,Night,Night,Mudflats
14963,Night,Night,Mudflats
14965,Night,Night,Mudflats
14966,Night,Night,Mudflats
14967,Night,Night,Mudflats
14968,Night,Night,Mudflats
14969,Night,Night,Mudflats
14971,Night,Twilight,Mudflats
14972,Day,Twilight,Mudflats
14973,Day,Twilight,Mudflats
14975,Day,Day,Territory
14976,Day,Day,Territory
14977,Day,Day,Roost
14978,Day,Day,Roost
14979,Day,Day,Roost
14980,Day,Day,Roost
14981,Day,Day,Roost
14982,Day,Day,Roost
14983,Day,Day,Roost
14984,Day,Day,Roost
14985,Day,Day,Roost
14986,Day,Day,Roost
14987,Day,Day,Roost
14988,Day,Day,Mudflats
14990,Day,Day,Mudflats
14991,Day,Day,Mudflats
14992,Day,Day,Mudflats
14993,Day,Day,Mudflats
14994,Day,Day,Mudflats
14995,Day,Day,Mudflats
14996,Day,Day,Mudflats
14997,Day,Day,Mudflats
14998,Day,Day,Mudflats
14999,Day,Day,Mudflats
15000,Day,Twilight,Roost
15002,Night,Twilight,Roost
15003,Night,Twilight,Roost
15004,Night,Night,Roost
15007,Night,Night,Roost
15008,Night,Night,Roost
15009,Night,Night,Roost
15010,Night,Night,Roost
15013,Night,Night,Mudflats
15014,Night,Night,Mudflats
15015,Night,Night,Mudflats
15016,Night,Night,Mudflats
15017,Night,Twilight,Mudflats
15018,Night,Twilight,Mudflats
15019,Day,Twilight,Mudflats_Territory
15020,Day,Twilight,Mudflats_Territory
15023,Day,Day,Mudflats_Territory
15024,Day,Day,Territory
15025,Day,Day,Roost
15026,Day,Day,Roost
15029,Day,Day,Roost
15033,Day,Day,Roost
15034,Day,Day,Roost
15037,Day,Day,Mudflats
15039,Day,Day,Mudflats
15041,Day,Day,Mudflats
15042,Day,Day,Mudflats
15043,Day,Day,Mudflats_Territory
15044,Day,Day,Mudflats_Territory
15045,Day,Day,Mudflats_Territory
15047,Day,Twilight,Mudflats
15048,Night,Twilight,Mudflats
15049,Night,Twilight,Roost
15050,Night,Night,Roost
15053,Night,Night,Roost
15054,Night,Night,Roost
15055,Night,Night,Roost
15056,Night,Night,Mudflats
15059,Night,Night,Mudflats_Territory
15061,Night,Night,Mudflats
15062,Night,Night,Mudflats
15065,Night,Twilight,Mudflats
15066,Day,Twilight,Mudflats
15067,Day,Twilight,Mudflats_Territory
15069,Day,Day,Territory
15070,Day,Day,Mudflats_Territory
15072,Day,Day,Roost
15073,Day,Day,Roost
15074,Day,Day,Roost
15075,Day,Day,Roost
15076,Day,Day,Roost
15077,Day,Day,Roost
15078,Day,Day,Roost
15079,Day,Day,Territory
15080,Day,Day,Mudflats_Territory
15081,Day,Day,Mudflats_Territory
15084,Day,Day,Mudflats
15085,Day,Day,Mudflats
15087,Day,Day,Mudflats
15088,Day,Day,Mudflats
15090,Day,Day,Mudflats_Territory
15092,Day,Day,Territory
15093,Day,Twilight,Roost
15095,Night,Twilight,Roost
15098,Night,Night,Roost
15099,Night,Night,Roost
15100,Night,Night,Roost
15102,Night,Night,Roost
15103,Night,Night,Mudflats
15104,Night,Night,Mudflats
15105,Night,Night,Mudflats
15107,Night,Night,Mudflats
15108,Night,Night,Mudflats
15109,Night,Night,Mudflats
15110,Night,Twilight,Mudflats
15111,Night,Twilight,Mudflats
15113,Day,Twilight,Mudflats
15114,Day,Day,Mudflats
15115,Day,Day,Mudflats
15117,Day,Day,Mudflats
15118,Day,Day,Roost
15119,Day,Day,Roost
15121,Day,Day,Roost
15122,Day,Day,Roost
15123,Day,Day,Roost
15124,Day,Day,Mudflats
15125,Day,Day,Mudflats
15126,Day,Day,Mudflats
15127,Day,Day,Mudflats
15129,Day,Day,Mudflats
15132,Day,Day,Mudflats
15134,Day,Day,Mudflats
15135,Day,Day,Mudflats
15136,Day,Day,Mudflats
15137,Day,Twilight,Mudflats
15139,Night,Twilight,Roost
15140,Night,Twilight,Roost
15142,Night,Night,Roost
15143,Night,Night,Roost
15147,Night,Night,Mudflats
15148,Night,Night,Mudflats
15149,Night,Night,Mudflats
15150,Night,Night,Mudflats
15151,Night,Night,Mudflats
15153,Night,Night,Mudflats
15156,Day,Twilight,Mudflats
15157,Day,Twilight,Mudflats
15158,Day,Day,Mudflats
15159,Day,Day,Mudflats
15162,Day,Day,Mudflats
15164,Day,Day,Mudflats
15165,Day,Day,Roost
15168,Day,Day,Roost
15170,Day,Day,Roost
15171,Day,Day,Roost
15172,Day,Day,Mudflats
15173,Day,Day,Mudflats
15174,Day,Day,Mudflats
15178,Day,Day,Mudflats
15179,Day,Day,Mudflats
15180,Day,Day,Mudflats
15181,Day,Day,Mudflats
15183,Day,Day,Mudflats
15187,Night,Twilight,Roost
15188,Night,Night,Roost
15189,Night,Night,Roost
15190,Night,Night,Roost
15191,Night,Night,Roost
15192,Night,Night,Roost
15193,Night,Night,Roost
15195,Night,Night,Roost
15196,Night,Night,Roost
15197,Night,Night,Roost
15200,Night,Night,Mudflats
15202,Night,Twilight,Mudflats
15203,Day,Twilight,Mudflats
15204,Day,Twilight,Mudflats
15205,Day,Day,Mudflats
15206,Day,Day,Mudflats
15207,Day,Day,Mudflats
15208,Day,Day,Mudflats
15213,Day,Day,Roost
15215,Day,Day,Roost
15216,Day,Day,Roost
15217,Day,Day,Roost
15218,Day,Day,Roost
15219,Day,Day,Roost
15220,Day,Day,Roost
15221,Day,Day,Roost
15222,Day,Day,Territory
15223,Day,Day,Mudflats_Territory
15225,Day,Day,Mudflats
15226,Day,Day,Mudflats
15227,Day,Day,Mudflats
15228,Day,Day,Mudflats
15230,Day,Day,Mudflats
15231,Day,Twilight,Mudflats
15232,Day,Twilight,Mudflats
15235,Night,Night,Roost
15236,Night,Night,Roost
15239,Night,Night,Roost
15241,Night,Night,Roost
15242,Night,Night,Roost
15244,Night,Night,Roost
15246,Night,Night,Territory
15247,Night,Night,Territory
15248,Night,Night,Territory
15250,Night,Night,Territory
15251,Night,Twilight,Mudflats
15252,Day,Twilight,Mudflats
15253,Day,Day,Mudflats
15254,Day,Day,Mudflats
15255,Day,Day,Mudflats
15256,Day,Day,Mudflats
15257,Day,Day,Mudflats
15258,Day,Day,Mudflats
15259,Day,Day,Mudflats
15260,Day,Day,Mudflats
15261,Day,Twilight,Mudflats
15262,Night,Twilight,Mudflats
15263,Night,Night,Mudflats
15264,Night,Night,Mudflats
15265,Night,Night,Mudflats
15267,Night,Night,Territory
15268,Night,Night,Territory
15269,Night,Night,Territory
15270,Night,Night,Territory
15271,Night,Night,Mudflats_Territory
15272,Night,Night,Mudflats_Territory
15274,Night,Twilight,Mudflats_Territory
15275,Day,Twilight,Territory
15276,Day,Day,Mudflats
15277,Day,Day,Mudflats
15279,Day,Day,Mudflats
15280,Day,Day,Mudflats
15282,Day,Day,Mudflats
15283,Day,Day,Mudflats_Territory
15285,Day,Twilight,Territory
15286,Night,Twilight,Territory
15288,Night,Night,Territory
15291,Night,Night,Territory
15292,Night,Night,Territory
15293,Night,Night,Territory
15294,Night,Night,Territory
15297,Night,Night,Mudflats
15299,Day,Day,Territory
15303,Day,Day,Mudflats
15304,Day,Day,Mudflats
15306,Day,Day,Mudflats
15309,Night,Night,Territory
15310,Night,Night,Territory
15311,Night,Night,Territory
15312,Night,Night,Territory
15314,Night,Night,Mudflats
15315,Night,Night,Mudflats
15319,Night,Night,Territory
15320,Night,Twilight,Territory
15326,Day,Day,Mudflats
15327,Day,Day,Mudflats
15328,Day,Day,Mudflats
15330,Day,Day,Mudflats
15331,Day,Twilight,Territory
15332,Night,Twilight,Territory
15335,Night,Night,Territory
15336,Night,Night,Territory
15337,Night,Night,Mudflats
15338,Night,Night,Mudflats
15339,Night,Night,Mudflats
15340,Night,Night,Territory
15341,Night,Night,Territory
15342,Night,Night,Territory
15343,Night,Night,Mudflats
15344,Night,Twilight,Mudflats_Territory
15345,Day,Twilight,Territory
15346,Day,Day,Territory
15348,Day,Day,Roost
15350,Day,Day,Mudflats
15351,Day,Day,Mudflats
15352,Day,Day,Mudflats
15355,Day,Twilight,Territory
15356,Night,Twilight,Territory
15357,Night,Night,Territory
15359,Night,Night,Roost
15360,Night,Night,Roost
15361,Night,Night,Territory
15366,Day,Twilight,Roost
15368,Day,Day,Roost
15371,Day,Day,Mudflats_Territory
15372,Day,Day,Mudflats
15374,Day,Day,Mudflats
15375,Day,Twilight,Mudflats
15376,Night,Night,Mudflats
15377,Night,Night,Mudflats
15379,Night,Night,Mudflats
15381,Night,Night,Mudflats
15382,Night,Twilight,Mudflats
15383,Day,Twilight,Mudflats_Territory
15384,Day,Day,Territory
15385,Day,Day,Territory
15386,Day,Day,Roost
15387,Day,Day,Territory
15388,Day,Day,Mudflats_Territory
15389,Day,Day,Mudflats
15390,Day,Day,Mudflats
15391,Day,Day,Mudflats
15392,Day,Day,Mudflats
15394,Night,Twilight,Territory
15398,Night,Night,Territory
15399,Night,Night,Territory
15401,Night,Night,Territory
15402,Night,Night,Mudflats_Territory
15403,Night,Night,Territory
15404,Night,Night,Territory
15405,Night,Night,Mudflats
15406,Night,Night,Mudflats
15408,Night,Night,Mudflats
15410,Night,Twilight,Mudflats
15411,Day,Twilight,Mudflats
15415,Day,Day,Territory
15416,Day,Day,Territory
15418,Day,Day,Mudflats_Territory
15419,Day,Day,Mudflats
15422,Day,Day,Mudflats
15423,Day,Day,Mudflats
15428,Night,Night,Mudflats_Territory
15429,Night,Night,Mudflats_Territory
15430,Night,Night,Territory
15434,Night,Night,Territory
15435,Night,Night,Territory
15436,Night,Night,Territory
15438,Night,Night,Territory
15439,Night,Night,Territory
15440,Night,Night,Territory
15441,Night,Night,Mudflats
15442,Night,Night,Mudflats
15443,Night,Night,Mudflats
15445,Night,Twilight,Mudflats
15446,Night,Twilight,Mudflats
15447,Day,Twilight,Mudflats
15448,Day,Twilight,Mudflats
15449,Day,Day,Mudflats
15450,Day,Day,Mudflats
15451,Day,Day,Mudflats
15456,Day,Day,Territory
15457,Day,Day,Territory
15458,Day,Day,Territory
15459,Day,Day,Mudflats_Territory
15461,Day,Day,Mudflats
15462,Day,Day,Mudflats
15464,Day,Day,Mudflats
15465,Day,Day,Mudflats
15467,Day,Twilight,Mudflats
15468,Day,Twilight,Mudflats
15470,Night,Twilight,Territory
15471,Night,Night,Mudflats_Territory
15472,Night,Night,Mudflats_Territory
15476,Night,Night,Territory
15477,Night,Night,Territory
15478,Night,Night,Territory
15480,Night,Night,Territory
15481,Night,Night,Territory
15482,Night,Night,Territory
15486,Night,Night,Mudflats
15487,Night,Night,Mudflats
15488,Night,Night,Territory
15489,Night,Night,Mudflats
15491,Night,Night,Mudflats
15492,Night,Twilight,Mudflats
15493,Night,Twilight,Mudflats
15494,Day,Twilight,Mudflats
15498,Day,Day,Mudflats
15499,Day,Day,Mudflats
15500,Day,Day,Mudflats
15501,Day,Day,Mudflats_Territory
15502,Day,Day,Territory
15503,Day,Day,Mudflats_Territory
15504,Day,Day,Territory
15505,Day,Day,Roost
15506,Day,Day,Roost
15508,Day,Day,Roost
15509,Day,Day,Roost
15511,Day,Day,Mudflats
15512,Day,Day,Mudflats
15514,Day,Twilight,Mudflats
15515,Night,Twilight,Territory
15517,Night,Night,Territory
15518,Night,Night,Territory
15519,Night,Night,Territory
15521,Night,Night,Territory
15522,Night,Night,Territory
15524,Night,Night,Territory
15527,Night,Night,Territory
15533,Night,Night,Territory
15534,Night,Night,Territory
15536,Night,Night,Mudflats
15538,Night,Night,Mudflats
15539,Night,Twilight,Mudflats
15540,Day,Twilight,Mudflats
15541,Day,Twilight,Mudflats
15542,Day,Day,Mudflats
15543,Day,Day,Mudflats
15547,Day,Day,Territory
15550,Day,Day,Territory
15551,Day,Day,Roost
15552,Day,Day,Mudflats_Territory
15553,Day,Day,Mudflats_Territory
15554,Day,Day,Mudflats_Territory
15555,Day,Day,Mudflats_Territory
15556,Day,Day,Mudflats
15560,Day,Twilight,Mudflats
15561,Day,Twilight,Mudflats
15563,Night,Twilight,Mudflats
15564,Night,Night,Territory
15565,Night,Night,Territory
15568,Night,Night,Territory
15570,Night,Night,Territory
15571,Night,Night,Territory
15575,Night,Night,Territory
15576,Night,Night,Territory
15578,Night,Night,Territory
15579,Night,Night,Territory
15580,Night,Night,Territory
15581,Night,Night,Territory
15583,Night,Night,Mudflats
15584,Night,Night,Mudflats
15585,Night,Night,Mudflats
15586,Night,Twilight,Mudflats
15588,Day,Twilight,Mudflats
15589,Day,Day,Mudflats
15590,Day,Day,Mudflats
15591,Day,Day,Mudflats
15592,Day,Day,Mudflats
15593,Day,Day,Mudflats
15594,Day,Day,Mudflats
15595,Day,Day,Mudflats_Territory
15596,Day,Day,Mudflats_Territory
15598,Day,Day,Mudflats
15600,Day,Day,Mudflats
15602,Day,Day,Mudflats
15603,Day,Day,Mudflats
15605,Day,Day,Mudflats
15606,Day,Day,Mudflats
15607,Day,Day,Mudflats
15608,Day,Twilight,Mudflats
15609,Day,Twilight,Mudflats
15610,Night,Twilight,Mudflats_Territory
15611,Night,Twilight,Mudflats_Territory
15614,Night,Night,Mudflats_Territory
15615,Night,Night,Mudflats_Territory
15617,Night,Night,Territory
15619,Night,Night,Mudflats_Territory
15620,Night,Night,Mudflats_Territory
15622,Night,Night,Mudflats_Territory
15623,Night,Night,Territory
15624,Night,Night,Territory
15628,Night,Night,Territory
15629,Night,Night,Mudflats
15630,Night,Night,Mudflats
15631,Night,Twilight,Mudflats
15632,Night,Twilight,Mudflats
15634,Day,Day,Mudflats
15635,Day,Day,Mudflats
15637,Day,Day,Mudflats
15638,Day,Day,Mudflats
